SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
3,0.1499,15,1.01618945,0.1130708,0.17161375,5.18137351,0.07970773,4.68900776,-10.14031019,75.61116141,-63.84098053,-5.30781461,-1.87050104,5.30118458,0.99759889,0.04508157,0.01713459,-0.04503114,-0.0171806,-0.09154464,0.03643083,0,0,0,0,1,1
5,0.15,15,0.96861416,0.15618379,0.18131568,1.11179171,3.18391751,-6.94198553,-19.38019861,71.47031918,-85.13813547,0.83955811,3.16346946,-1.31850313,0.9993571,-0.00790054,-0.01831984,0.01051841,0.05175706,-0.06679531,0.01879536,0,0,0,0,1,1
1,0.15,15,0.11545447,-0.9157061,-0.13866737,11.33311048,-13.1354084,14.79064751,-41.91143036,-1.1177111,-105.1154633,-5.81334995,3.65113091,1.01348304,0.99801797,0.05131451,-0.03091417,-0.01914351,-0.08686191,-0.11981133,-0.07559111,0,0,0,0,1,1
1,0.1501,15,-0.3531508,-0.80411091,0.10543181,-1.81411099,-39.77960968,16.68784141,-56.19931785,-13.94319166,-83.0166616,0.33846951,-7.49613513,-7.61148707,0.99566181,0.00140411,0.06541051,0.06613457,0.18718954,0.0911366,-0.11697444,0,0,0,0,1,1
3,0.1599,16,1.01098131,0.11607616,0.15650166,7.11651815,-1.44010111,4.55400848,-19.84799767,75.73809051,-61.99317469,-5.18004408,-1.83341099,5.11858477,0.99764597,0.04487115,0.01677108,-0.04441111,-0.01143031,-0.07611103,0.03080419,0,0,0,0,1,1
5,0.16,16,0.97911383,0.14588546,0.17964517,9.0595193,1.64017891,-6.91674108,-10.16954041,71.37649536,-85.5305481,0.87771577,3.19510783,-1.41099453,0.99935617,-0.00814119,-0.01771176,0.01114304,0.03715301,-0.06940161,0.0154587,0,0,0,0,1,1
1,0.16,16,0.14884394,-0.93441833,-0.158419,15.7759037,-19.60043335,11.31691741,-41.64834976,0.67131804,-104.7939114,-5.69707441,3.51001381,1.81819178,0.99814337,0.05015189,-0.01988311,-0.01736596,-0.10404569,-0.11013381,-0.05180414,0,0,0,0,1,1
1,0.1601,16,-0.33615673,-0.79318175,0.13808156,-8.14751144,-39.37411561,11.71941853,-56.1408638,-13.35866737,-81.66588593,0.17736858,-7.60708137,-8.01373768,0.99536681,0.00111599,0.06634197,0.06956175,0.16644551,0.11447854,-0.11476314,0,0,0,0,1,1
3,0.1699,17,1.00180054,0.13141741,0.13450587,8.0781116,-3.11566448,4.13374996,-10.14031019,75.88414683,-63.75318817,-5.13510885,-1.8030467,5.14719148,0.99770075,0.04451111,0.01645864,-0.04371647,-0.0019404,-0.0566104,0.01178489,0,0,0,0,1,1
1,0.17,17,0.13107983,-1.01897164,-0.14757335,10.10305634,-10.05843158,9.10493946,-43.49605179,1.14001751,-105.3493118,-5.51114317,3.41413901,1.7030189,0.99816586,0.04850155,-0.01911467,-0.01617374,-0.08070648,-0.11783777,0.01997161,0,0,0,0,1,1
