SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
4,0.34,12,-0.03162194,-0.97454631,-0.18982692,-0.50665402,2.10029316,0.08522402,-27.94504547,-41.06986237,-69.16106415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.34,11,0.18234827,-0.97722071,-0.10000604,-0.42796552,0.62373769,0.59964406,-45.19146347,-15.20023346,-94.27068329,0.46086663,1.5995667,0.54269284,0.99988359,-0.00395527,-0.01397717,-0.00467923,-0.0006761,0.00167895,-0.00092874,0,0,0,0,1,0
4,0.35,13,-0.02940513,-0.97653782,-0.19101012,-0.00991132,2.10336685,-0.04753484,-27.8573513,-41.56679153,-69.62876129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.35,12,0.18491621,-0.97681576,-0.09934231,-0.28362569,0.70410782,0.80876577,-44.40222168,-14.82022762,-94.44606781,0.45951095,1.59225035,0.55088234,0.99988419,-0.00394275,-0.01391356,-0.00475112,-0.00340295,0.00232373,-0.0010069,0,0,0,0,1,0
4,0.36,14,-0.028042,-0.97839588,-0.18871532,0.00680465,2.24245381,-0.11515215,-27.8573513,-41.56679153,-69.62876129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.36,13,0.18727715,-0.97708029,-0.10317501,-0.31948003,0.79174721,0.75775236,-45.30838776,-15.28792763,-94.1829834,0.43829715,1.64961255,0.54672718,0.99987805,-0.00375573,-0.01441306,-0.00471549,-0.00546771,-0.00133683,0.00004363,0,0,0,0,1,0
4,0.37,15,-0.02710246,-0.98157042,-0.18375425,-0.25945845,2.27715683,-0.16114876,-27.0681076,-42.70681,-69.65799713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.37,19,-0.03425446,-1.00471175,0.00346377,-0.19462574,0.09730561,-1.38589489,-22.80035019,23.23881912,-76.23501587,-0.15841617,-0.4555442,0.78356534,0.99996787,0.00135521,0.00398472,-0.00683229,-0.00166666,0.00116822,0.00531612,0,0,0,0,1,0
2,0.37,14,0.18763687,-0.97718656,-0.10445128,-0.26596725,0.63537031,0.79028797,-45.30838776,-15.28792763,-94.1829834,0.43699118,1.64241278,0.55419451,0.99987859,-0.00374371,-0.01435043,-0.00478105,-0.00506797,-0.00231056,0.00036227,0,0,0,0,1,0
4,0.38,16,-0.02500577,-0.98054254,-0.18312873,-0.34473491,1.86506248,-0.28898954,-27.71119499,-42.20988083,-69.07337189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.38,20,-0.03151906,-1.00595868,0.002128,-0.22923638,-0.00697992,-1.35284925,-22.80035019,23.61882401,-75.65039062,-0.16070546,-0.44201526,0.783463,0.99996829,0.001376,0.00386679,-0.00683148,-0.00419583,-0.00013847,0.0064782,0,0,0,0,1,0
2,0.38,15,0.18533397,-0.97580135,-0.10199584,-0.22892502,0.82089859,0.96685022,-45.33761978,-15.25869656,-94.12452698,0.43642071,1.63365066,0.56360656,0.99987936,-0.00373793,-0.01427426,-0.00486355,-0.00319133,-0.00001681,-0.00162811,0,0,0,0,1,0
4,0.39,17,-0.02599548,-0.97809583,-0.18395142,0.20946904,1.33401167,-0.45018581,-27.74042702,-41.21601868,-69.7749176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.39,21,-0.03274532,-1.00196457,0.00188555,-0.24464393,-0.49277255,-1.27325165,-22.82958221,23.26804924,-76.1180954,-0.18730451,-0.40781459,0.78631473,0.99996889,0.00161007,0.00356997,-0.00685596,-0.00253844,-0.00021379,0.00251653,0,0,0,0,1,0
2,0.39,16,0.18500763,-0.97635466,-0.10600498,-0.30124012,0.51166236,0.94650835,-43.6422081,-16.42794418,-93.53990173,0.4345974,1.62477255,0.5700714,0.99988031,-0.00372161,-0.01419692,-0.00492048,-0.0028654,-0.00391236,-0.0006974,0,0,0,0,1,0
4,0.4,18,-0.02716,-0.97661293,-0.18118796,0.8682788,1.0268079,-0.57464153,-27.74042702,-41.21601868,-69.7749176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.4,22,-0.03547172,-1.00278735,0.00413041,-0.3126902,-0.90964466,-1.15811026,-23.44343758,23.12189484,-75.94270325,-0.19011624,-0.3962203,0.77715576,0.99996972,0.00163558,0.00346883,-0.00677612,0.00065503,0.00239067,0.00342344,0,0,0,0,1,0
2,0.4,17,0.18099351,-0.97705406,-0.1026056,-0.40894589,0.3054269,0.96271676,-45.19146347,-14.2648344,-93.13066101,0.43133366,1.61551094,0.57469958,0.99988127,-0.00369296,-0.01411612,-0.00496158,0.00098418,-0.00040644,-0.00100999,0,0,0,0,1,0
1,0.4,21,0.06190767,-1.0044533,0.074407,0.11781906,0.68541098,0.19131854,-54.48699188,7.71704149,-102.4554215,0.12063336,1.00634348,-1.3814708,0.99988818,-0.00115848,-0.00876855,0.01206408,-0.0051157,0.0065912,0.00897026,0,0,0,0,1,0
4,0.41,19,-0.0301829,-0.97599328,-0.1820976,1.59666777,0.89219368,-0.69744021,-27.79888916,-41.01139832,-69.1026001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.41,18,0.18222632,-0.97901225,-0.09876026,-0.39121366,0.27116364,0.94464433,-44.9576149,-14.52791595,-93.62759399,0.47670698,1.60169673,0.59558183,0.99988055,-0.00408693,-0.01399829,-0.00513871,-0.00017758,0.00347547,0.00067484,0,0,0,0,1,0
3,0.41,23,-0.03443298,-1.00248992,0.00461214,-0.31178343,-1.22161317,-1.14537752,-23.12189484,23.12189484,-75.91347504,-0.19281137,-0.384747,0.76487476,0.99997073,0.00166014,0.00336869,-0.00666904,-0.00017456,0.00291724,0.0030984,0,0,0,0,1,0
1,0.41,22,0.06057008,-1.00626457,0.07279867,0.04667629,0.58019102,0.34367839,-54.39929962,7.51242304,-102.2508011,0.12141502,1.00252414,-1.37593687,0.99988902,-0.00116447,-0.0087352,0.01201583,-0.00376911,0.00484696,0.01061845,0,0,0,0,1,0
4,0.42,20,-0.03239836,-0.97504115,-0.1806231,2.18362069,0.72553021,-0.99228197,-27.56503868,-41.42063522,-69.27798462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.42,24,-0.03161617,-0.99762917,0.00774927,-0.34655178,-1.48153746,-1.14942431,-23.12189484,23.12189484,-75.91347504,-0.19577135,-0.37322855,0.7499848,0.99997187,0.00168706,0.00326813,-0.00653919,-0.00265511,0.00612848,-0.00182392,0,0,0,0,1,0
1,0.42,23,0.06014453,-1.00527847,0.06889999,0.03079989,0.30175245,0.61034542,-54.39929962,7.51242304,-102.2508011,0.12188242,0.99623287,-1.37335181,0.99988979,-0.0011677,-0.00868028,0.01199325,-0.00348564,0.00100813,0.0093628,0,0,0,0,1,0
4,0.43,21,-0.03504667,-0.97766441,-0.18041612,2.25434518,0.79963547,-1.30653954,-27.68196487,-41.33294296,-69.30722046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.43,25,-0.03087052,-0.99982977,0.00944354,-0.30899453,-1.50003827,-0.99305952,-23.09266281,23.96959877,-76.1180954,-0.19834743,-0.36327478,0.73492002,0.999973,0.00171053,0.0031812,-0.00640781,-0.00327652,0.00785739,0.00036253,0,0,0,0,1,0
1,0.43,24,0.06300118,-1.00276816,0.06558403,-0.12641494,-0.11732911,0.85562074,-54.45775986,7.71704149,-102.0754166,0.06409111,1.0771488,-1.40885997,0.99988008,-0.0006748,-0.00939217,0.01229902,-0.00619261,-0.00188258,0.0067588,0,0,0,0,1,0
4,0.44,22,-0.03485886,-0.97980464,-0.17977315,2.04238367,0.69651943,-1.35621905,-27.79888916,-43.23297119,-69.33644867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.44,26,-0.03263601,-1.0053848,0.00848304,-0.46689767,-1.41440594,-0.90562069,-22.91727448,23.58959389,-76.03040314,-0.09871037,-0.35206634,0.69886714,0.9999764,0.00084265,0.00307755,-0.00609605,-0.00149412,0.00648043,0.00595752,0,0,0,0,1,0
1,0.44,25,0.0669212,-1.00079751,0.06162883,-0.15399352,-0.84762043,1.03658783,-54.7793045,6.92779875,-102.0461807,0.06202728,1.06736934,-1.4179424,0.9998799,-0.00065648,-0.00930701,0.01237806,-0.00918933,-0.00492699,0.00470508,0,0,0,0,1,0
4,0.45,23,-0.03165758,-0.97978288,-0.18117289,1.81300533,0.5402534,-1.31924748,-27.79888916,-43.23297119,-69.33644867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
