SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
2,0.1901,19,-0.1609021,-0.97258133,-0.16571878,-0.97816819,1.379372,-0.85418069,-59.89476776,-9.03244686,-88.65828705,-0.19532707,1.04563487,7.00131321,0.99809021,0.00225845,-0.00900364,-0.06107285,0.01096887,0.01224747,-0.00026165,0,0,0,0,1,2
4,0.2,20,0.07243793,-0.92000222,-0.37896693,1.77345252,0.72432554,0.46318281,-23.18035698,-35.8082428,-72.14264679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1,0.2,20,0.06257525,-1.0083307,0.07365802,-0.13390458,-0.35707664,-1.45542586,-46.00993729,1.11078632,-99.35691071,0.21972036,-0.20377114,-0.09214184,0.9999963,-0.00191599,0.00177978,0.00080068,0.004473,-0.00362572,0.01293362,0,0,0,0,1,2
3,0.2,20,0.01201876,-1.00515854,-0.04939128,-0.08195336,-0.65326905,0.69664085,-22.80035019,25.28500366,-77.02426147,-0.11592527,-1.24109495,-0.82432127,0.99991488,0.00108946,0.01082282,0.00720403,-0.00444221,-0.00301188,0.00651961,0,0,0,0,1,2
4,0.21,21,0.07119732,-0.91795796,-0.38150316,1.40067124,0.77657932,0.38489518,-23.18035698,-36.12978745,-72.14264679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1,0.21,21,0.07129868,-0.99751848,0.07239706,-0.35884684,0.33515844,-1.22071624,-46.56533051,1.34463608,-99.47383881,0.21642235,-0.19185598,-0.08762516,0.99999654,-0.00188736,0.0016757,0.00076151,-0.00476281,-0.00404591,0.00269245,0,0,0,0,1,2
3,0.21,21,0.0141078,-1.00241745,-0.04619064,-0.09917197,-0.86118889,0.69345474,-22.80035019,25.28500366,-77.02426147,-0.11697833,-1.24842107,-0.83258176,0.99991369,0.00109989,0.0108866,0.00727627,-0.00674427,0.00008307,0.00370461,0,0,0,0,1,2
2,0.2101,20,-0.16919343,-0.97213066,-0.16410455,-0.95973754,2.1946044,-1.08945894,-59.98246002,-8.76936531,-88.48290253,-0.07158194,0.9078396,7.05256557,0.99807495,0.00111074,-0.00786889,-0.06150938,0.01899885,0.01353759,0.00040902,0,0,0,0,1,2
4,0.22,22,0.06485978,-0.91637987,-0.37709624,1.13463533,0.79542077,0.25135624,-23.61882401,-36.15901566,-71.55802155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1,0.22,22,0.07373063,-0.9942866,0.07518262,0.25546774,1.12390828,-0.79854536,-46.74071884,1.54925454,-99.15229034,0.21044451,-0.1272229,-0.07662952,0.99999744,-0.00183573,0.00111145,0.00066668,-0.006989,-0.00100393,-0.00015264,0,0,0,0,1,2
3,0.22,22,0.00709346,-0.99765193,-0.04605891,-0.02865226,-1.03401983,0.65644658,-23.06343079,24.99269104,-77.57965088,-0.11733141,-1.25545323,-0.84259206,0.99991238,0.00110438,0.01094784,0.00736371,0.00000614,0.00002612,-0.00126067,0,0,0,0,1,2
2,0.2201,21,-0.15793803,-0.97307497,-0.17089121,-1.01294148,2.57581449,-1.15430355,-58.98859787,-9.99707699,-88.74597931,-0.08512924,0.92378438,7.07382536,0.99806219,0.00123878,-0.00800026,-0.06169551,0.00565031,0.00530309,0.00057931,0,0,0,0,1,2
4,0.23,23,0.0606669,-0.91722399,-0.37790427,0.9929359,0.77868092,0.20174512,-23.47266769,-36.01286316,-71.64571381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1,0.23,23,0.06841238,-0.99739116,0.0773266,0.20305508,0.9319824,-0.59761709,-46.62379456,1.14001751,-99.06459808,0.2131331,-0.12197538,-0.0670485,0.99999762,-0.00185931,0.00106552,0.00058313,-0.00060612,0.00097174,0.00271772,0,0,0,0,1,2
3,0.23,23,0.0022267,-0.99828148,-0.04489899,0.05958807,-1.12033641,0.63819945,-23.41420555,24.20344925,-77.14118958,-0.11564241,-1.35392463,-0.85043985,0.99990213,0.00109676,0.01180712,0.00743282,0.00436788,0.00119536,-0.00081254,0,0,0,0,1,2
2,0.2301,22,-0.15120327,-0.96681476,-0.18343,-0.9242686,2.36964893,-1.22759879,-59.80707169,-9.58784008,-88.24904633,-0.0974781,0.94008911,7.0930953,0.99805057,0.00135648,-0.0081354,-0.06186426,-0.00004258,-0.00790673,-0.00443539,0,0,0,0,1,2
