SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
2,0.22,15,0.02268187,-0.99670273,-0.02398801,-0.18655297,-1.08983457,0.50147998,-51.71002579,-14.73253441,-88.33674622,-0.48438469,0.27137986,0.8055622,0.99996358,0.00424357,-0.00233844,-0.00703972,-0.00274673,-0.00008052,-0.00276837,0,0,0,0,1,2
1,0.23,23,0.11652394,-0.98774201,0.14853616,-0.83431077,0.15924717,1.14521706,-46.33148193,1.60771704,-100.3507767,-2.33594656,-0.12780572,2.92175579,0.99946725,0.02034849,0.00163439,-0.02546632,0.0017757,0.00682483,0.00587445,0,0,0,0,1,2
4,0.23,23,0.03522767,-0.88723963,-0.44641751,-0.3433474,-2.19884014,-1.43337512,-26.68810272,30.16661835,-110.5817032,4.84763145,1.07981205,0.76724148,0.99904126,-0.04222507,-0.0096975,-0.00629061,0.00204958,-0.00171195,-0.00599898,0,0,0,0,1,2
2,0.23,16,0.02140749,-0.99801499,-0.02157847,-0.07976963,-1.3145268,0.48020378,-52.20695496,-14.73253441,-88.39520264,-0.45152298,0.27420971,0.7930088,0.99996537,0.00395672,-0.00236558,-0.0069296,-0.00151227,0.00223397,-0.00151442,0,0,0,0,1,2
1,0.24,24,0.11846747,-0.99018389,0.14099264,-0.34751004,-0.30462176,1.59154272,-46.12686157,-0.73078048,-100.496933,-2.34009099,-0.14312275,2.91693377,0.99946749,0.02038131,0.00176804,-0.02542147,-0.00027489,-0.00094496,0.00713101,0,0,0,0,1,2
2,0.24,17,0.01971617,-1.00009692,-0.01651159,-0.16922437,-1.19192076,0.43018007,-51.79771805,-15.25869656,-88.21981812,-0.45344368,0.26963142,0.78121942,0.99996608,0.00397297,-0.00232593,-0.00682661,0.00023318,0.00691168,0.00045927,0,0,0,0,1,2
4,0.24,24,0.03312006,-0.88548332,-0.44680783,-0.51996207,-2.0780406,-1.41503942,-26.62964058,30.3712368,-110.7278595,4.8415122,1.0831269,0.74242049,0.9990446,-0.04217362,-0.00971692,-0.0060735,0.00418657,-0.00286788,-0.00733876,0,0,0,0,1,2
1,0.25,25,0.11734354,-0.98728687,0.13817875,-0.37417227,-1.17404389,1.9230777,-46.12686157,-0.73078048,-100.496933,-2.34556603,-0.1604732,2.90312624,0.9994694,0.02042544,0.00191813,-0.02529785,0.00015093,-0.00309769,0.00366352,0,0,0,0,1,2
2,0.25,18,0.01619218,-0.99814767,-0.01452787,-0.47231743,-0.53261864,0.37130573,-51.73925781,-14.84945869,-88.01519775,-0.45826674,0.2657986,0.77605957,0.99996638,0.00401473,-0.00229237,-0.00678155,0.00365273,0.00892645,-0.00157373,0,0,0,0,1,2
4,0.25,25,0.03238345,-0.88429719,-0.44735175,-0.66218454,-2.09507632,-1.48551702,-26.62964058,30.3712368,-110.7278595,4.83394194,1.08699369,0.71715206,0.99904841,-0.04210954,-0.00974095,-0.00585242,0.00497287,-0.00382894,-0.0080887,0,0,0,0,1,2
1,0.26,26,0.11506444,-0.98778719,0.13867627,0.25685242,-1.42715323,1.718714,-46.09763336,1.63694823,-100.2630768,-2.37400794,-0.21188642,2.89004993,0.99946678,0.0206624,0.00237047,-0.02517402,0.00204283,-0.00253798,0.00397685,0,0,0,0,1,2
2,0.26,19,0.01555608,-0.99658483,-0.02092813,-0.5976727,-0.1829754,0.20200154,-51.73925781,-14.84945869,-88.01519775,-0.46427262,0.26373759,0.77437049,0.99996626,0.00406698,-0.00227409,-0.00676685,0.00421887,0.00260793,-0.00304591,0,0,0,0,1,2
4,0.26,26,0.03299749,-0.88433623,-0.44665715,-0.92652428,-2.13049459,-1.45255172,-26.48348427,28.9096756,-110.6401596,4.82372618,1.09039748,0.69176966,0.99905318,-0.04202244,-0.0097608,-0.00563075,0.00441656,-0.00305468,-0.00841927,0,0,0,0,1,2
1,0.27,27,0.11281562,-0.98948306,0.14097592,0.36369658,-1.37376308,1.70256639,-44.54837799,1.81233561,-100.1753845,-2.37232876,-0.22681473,2.87373638,0.99947047,0.02064482,0.00249737,-0.02502906,0.00378942,-0.00023779,0.00579556,0,0,0,0,1,2
2,0.27,20,0.01342071,-0.99774951,-0.01996826,-0.58074552,-0.23109926,0.02647653,-51.21309662,-16.10640144,-87.66442108,-0.47013259,0.26341772,0.77214885,0.99996614,0.00411805,-0.00227103,-0.00674757,0.00635299,0.00369011,-0.00192815,0,0,0,0,1,2
4,0.27,27,0.0337294,-0.88774359,-0.44732171,-1.08572328,-2.00952411,-1.45151401,-26.83425903,29.8450737,-110.7863159,4.80565834,1.05905879,0.66916579,0.99906331,-0.04186855,-0.00947843,-0.00544669,0.00365517,-0.00162074,-0.00517382,0,0,0,0,1,2
1,0.28,28,0.11545947,-0.99117833,0.14699708,0.25340948,-1.11433673,1.62643933,-46.12686157,2.07541656,-100.5553894,-2.37142515,-0.24134815,2.86020041,0.99947333,0.02063406,0.00262149,-0.02490839,0.00123966,0.00535639,0.00885654,0,0,0,0,1,2
2,0.28,21,0.01859636,-0.99953359,-0.02128857,-0.43708855,-0.14772782,0.09582058,-51.53463745,-16.22332573,-88.1905899,-0.4796533,0.2627362,0.7707094,0.99996603,0.00420107,-0.00226458,-0.00673518,0.00120053,0.00250582,-0.0000444,0,0,0,0,1,2
