SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase2
2,17.36,1425,-0.07402831,-0.9836762,0.07419162,-2.90902591,-5.00680971,-15.7617979,-57.38088226,-12.04326248,-82.28588104,3.50454283,-8.32820511,19.12888908,0.98266745,-0.04213303,0.06650311,-0.1678302,-0.02985996,0.01306584,-0.0077935,0,0,0,0,4,2
4,17.36,1619,-0.09068719,-0.8790617,-0.43225238,15.04917336,-0.32467341,-2.26776338,-29.28968048,28.00350761,-111.1955566,-23.13805962,-0.56965733,6.92904234,0.97794163,0.19988503,0.01698035,-0.05820686,0.0176299,0.01536214,-0.01148828,0,0,0,0,4,2
1,17.37,1713,0.62383801,-0.7437219,0.21743733,-9.99926567,3.54191422,24.98575783,-19.70184135,-1.14001751,-103.1569672,10.90032578,29.86835289,19.81076813,0.95172685,-0.04627255,-0.2685065,-0.14134744,0.00488726,0.0004692,-0.00336161,0,0,0,0,4,2
2,17.37,1426,-0.0986103,-0.95887804,0.03507698,-2.75164962,-6.34940624,-15.93661499,-57.61473083,-12.5986557,-82.34434509,3.48193121,-8.16531372,19.0759964,0.98286098,-0.04167664,0.06515749,-0.16733791,-0.0035712,-0.0256958,-0.03406925,0,0,0,0,4,2
4,17.37,1620,-0.07883725,-0.881814,-0.42870444,14.17001343,-0.06894904,-1.95526743,-29.28968048,28.00350761,-111.1955566,-22.99657249,-0.54861206,6.92875576,0.97818649,0.19868851,0.01672835,-0.05826193,0.00601238,0.01674494,-0.0107806,0,0,0,0,4,2
1,17.38,1714,0.58245403,-0.73551279,0.23357688,-8.32826996,6.41213751,23.85032082,-19.87722778,-1.19848001,-103.127739,10.83265018,29.61899948,19.82514,0.95224983,-0.04608916,-0.26637527,-0.14191665,0.03988634,0.01588019,-0.01939443,0,0,0,0,4,2
2,17.38,1427,-0.11811675,-0.95853382,0.03988403,-2.42049456,-7.11429405,-17.39983177,-57.61473083,-12.89096737,-82.51972961,3.51347923,-8.14733791,19.06626701,0.98287547,-0.04191614,0.06496068,-0.16726951,0.01817397,-0.02074294,-0.03557972,0,0,0,0,4,2
4,17.38,1621,-0.06083728,-0.87856996,-0.42922726,13.32459641,0.23964149,-1.74612546,-28.55890083,28.32505035,-110.6401596,-22.86376762,-0.52830452,6.93166304,0.97841322,0.19756496,0.01649246,-0.05834121,-0.01136804,0.01384935,-0.01615695,0,0,0,0,4,2
1,17.39,1715,0.59341598,-0.76125717,0.21149805,-6.72890377,5.70049858,24.41749382,-19.90645981,-1.57848585,-103.4200516,10.77356148,29.36647034,19.82744026,0.95278627,-0.04600996,-0.264222,-0.14236632,0.02912859,-0.0074824,0.00383724,0,0,0,0,4,2
2,17.39,1428,-0.11146022,-0.99800211,0.06749818,-0.91187656,-5.93536854,-16.75553322,-57.58549881,-13.35866737,-82.11049652,3.5087235,-7.97646332,19.01733017,0.98305941,-0.04160516,0.06351862,-0.16681945,0.01417139,0.00635066,0.00404569,0,0,0,0,4,2
4,17.39,1622,-0.0507094,-0.87469292,-0.42195946,13.37696457,0.41311753,-1.76066828,-28.61736298,27.88658333,-111.1663208,-22.60907745,-0.21680291,6.9862175,0.97879827,0.19554621,0.01379522,-0.05937612,-0.01953991,0.01825938,-0.02226869,0,0,0,0,4,2
1,17.4,1716,0.61283791,-0.75974792,0.25793231,-6.09304094,7.28818703,25.5780735,-19.90645981,-1.57848585,-103.4200516,10.72951317,29.0988636,19.8428154,0.9533264,-0.04605017,-0.26196674,-0.14290494,0.00623803,0.03929272,0.00640937,0,0,0,0,4,2
2,17.4,1429,-0.13388385,-1.03211164,0.04770773,-2.32975221,-0.69190484,-16.22404861,-57.58549881,-13.35866737,-82.19818878,3.48460269,-7.81416321,19.02145195,0.98316532,-0.04117008,0.06215885,-0.16681516,0.04087869,-0.01324411,0.03674344,0,0,0,0,4,2
4,17.4,1623,-0.04152471,-0.87497669,-0.42004162,13.17951679,-0.15644838,-2.08304,-28.96813774,28.35428238,-110.9617081,-22.47739601,-0.19524765,6.98414469,0.97902149,0.19443284,0.01353931,-0.05941084,-0.02453767,0.01658785,-0.02427124,0,0,0,0,4,2
1,17.41,1717,0.62301391,-0.76264644,0.22395615,-2.39622974,7.78261662,26.15633774,-19.70184135,-1.28617358,-103.0692749,10.72125626,28.82551193,19.85536766,0.95386183,-0.04640413,-0.25970596,-0.14334317,-0.0078793,0.00503341,0.00613227,0,0,0,0,4,2
2,17.41,1430,-0.1082605,-1.02733076,0.06751388,-4.68721581,0.28566617,-15.75017834,-57.58549881,-12.71557999,-82.19818878,3.4359498,-7.65724897,19.03602028,0.98325938,-0.04053747,0.06087723,-0.16688864,0.01782805,0.00727095,0.03265216,0,0,0,0,4,2
4,17.41,1624,-0.0461541,-0.87311471,-0.42393631,13.33758354,-0.77856928,-2.24802232,-28.9096756,27.97427559,-110.6986237,-22.34368515,-0.17488196,6.97591543,0.97925013,0.19330199,0.01328206,-0.05939066,-0.01944443,0.01046241,-0.02644958,0,0,0,0,4,2
1,17.42,1718,0.63732409,-0.7661674,0.20845254,-5.28621006,6.427279,27.32206345,-19.87722778,-2.07541656,-102.9523544,10.48864746,28.90447998,20.09332466,0.95349544,-0.0437976,-0.26015785,-0.14576079,-0.02451056,-0.00983007,0.00898719,0,0,0,0,4,2
2,17.42,1431,-0.07386543,-1.01384425,0.05255986,-4.18787766,-0.35557875,-15.81554985,-56.97164536,-14.08944702,-82.11049652,3.39292073,-7.49926949,19.04382896,0.98335963,-0.03994761,0.05958064,-0.16690767,-0.0144075,-0.00691537,0.02023163,0,0,0,0,4,2
4,17.42,1625,-0.05207451,-0.8667478,-0.41926992,14.3229208,-0.79197556,-2.50423741,-28.9096756,27.97427559,-110.6986237,-22.2001133,-0.1519824,6.96712828,0.97949398,0.19208789,0.01299718,-0.05937056,-0.01269866,0.01247452,-0.03358916,0,0,0,0,4,2
1,17.43,1719,0.62963963,-0.74478006,0.19380403,-4.60753202,3.74185038,27.30477715,-20.11107826,-1.66617942,-103.4492798,10.43179893,28.62953758,20.06392479,0.95410216,-0.04384784,-0.25780472,-0.14595664,-0.02061401,-0.0199723,-0.01496258,0,0,0,0,4,2
2,17.43,1432,-0.05306599,-1.00724697,0.04537037,-5.35576916,-0.32314724,-16.81627655,-56.85472107,-13.03712368,-82.16895294,3.28623819,-6.98948288,18.94335175,0.98384047,-0.03825734,0.05539137,-0.16591045,-0.03114531,-0.0130647,0.01390462,0,0,0,0,4,2
4,17.43,1626,-0.06000226,-0.8616935,-0.40969753,14.83342838,-0.82470047,-2.62395501,-28.99736977,27.15580177,-110.7863159,-22.05142784,-0.12798667,6.95792103,0.97974503,0.19083038,0.01269965,-0.05934864,-0.0039846,0.01935571,-0.03961425,0,0,0,0,4,2
1,17.44,1720,0.62337798,-0.76378626,0.22078899,-5.61895514,-1.62269461,28.20521545,-20.52031517,-1.81233561,-102.8061981,10.32849216,28.35892677,19.97593498,0.95478755,-0.04363241,-0.255404,-0.14575958,-0.01522265,0.00643011,0.00225296,0,0,0,0,4,2
2,17.44,1433,-0.04248046,-1.00113523,0.07204387,-5.2739501,-4.53582668,-16.5871582,-56.59164047,-13.06635475,-82.31510925,3.23565936,-6.8214159,18.90963364,0.98399985,-0.03756883,0.05403177,-0.16557021,-0.034618,0.01518155,0.00725088,0,0,0,0,4,2
4,17.44,1627,-0.0621293,-0.86177009,-0.40881583,15.20444393,-1.58543122,-2.73782587,-28.85121346,27.56503868,-111.1078644,-21.89857292,-0.11326951,6.94038868,0.98000646,0.18953291,0.01246561,-0.05923995,-0.00149154,0.01779408,-0.04043429,0,0,0,0,4,2
1,17.45,1721,0.63830072,-0.75241125,0.22089909,-5.82342386,4.29968357,28.94322968,-20.52031517,-1.81233561,-103.0985107,10.26273251,28.06632042,19.9511795,0.95541602,-0.04362174,-0.25289139,-0.14602537,-0.03616392,0.00827094,-0.00914581,0,0,0,0,4,2
2,17.45,1434,-0.05669556,-0.98457682,0.06198685,-4.57773256,-5.7881794,-16.38220978,-56.59164047,-13.06635475,-82.31510925,3.19296098,-6.65469074,18.86279869,0.98417234,-0.0369445,0.05267603,-0.16512197,-0.01822861,0.00586079,-0.0102923,0,0,0,0,4,2
4,17.45,1628,-0.06560282,-0.86265063,-0.40898967,15.50612545,-2.15669751,-2.7275126,-28.67582512,27.33119011,-110.6986237,-21.74224663,-0.09379554,6.91928625,0.98027313,0.18820818,0.01218354,-0.05910838,0.00217318,0.01515351,-0.04031814,0,0,0,0,4,2
1,17.46,1722,0.5988549,-0.75688702,0.19639774,-2.94224453,0.6678037,27.83658218,-20.432621,-1.63694823,-103.0985107,10.20081425,27.79417801,19.88553047,0.95604998,-0.04369687,-0.2505354,-0.145915,-0.00112166,-0.01611412,-0.01517858,0,0,0,0,4,2
2,17.46,1435,-0.08725068,-0.98676223,0.06818999,-6.27807331,-5.07371807,-16.79240036,-56.82548904,-12.8617363,-82.69511414,3.13251543,-6.48435354,18.82396698,0.98433822,-0.03616717,0.05131158,-0.16473453,0.01531062,0.01299079,-0.00980345,0,0,0,0,4,2
4,17.46,1629,-0.06913486,-0.86489338,-0.40910193,14.50415993,-2.97445726,-2.5359354,-28.70505714,27.21426392,-110.4940033,-21.59535027,-0.07971583,6.89102268,0.98052692,0.18696164,0.01194118,-0.05890509,0.00582599,0.01271704,-0.03881343,0,0,0,0,4,2
1,17.47,1723,0.62019008,-0.76554394,0.255005,-5.74970388,-2.91066694,28.8854332,-20.60800934,-1.60771704,-103.2738953,10.74220085,27.84972,20.11581421,0.95543349,-0.04761571,-0.25177765,-0.14658664,-0.02305519,0.04045713,-0.00038361,0,0,0,0,4,2
2,17.47,1436,-0.07179709,-0.98255801,0.06783442,-5.75577641,-4.03226805,-16.54107666,-56.27009583,-13.73867321,-82.13972473,3.07651591,-6.31711769,18.7950573,0.98448402,-0.03543749,0.04996366,-0.16443582,0.00262735,0.01362947,-0.01373068,0,0,0,0,4,2
4,17.47,1630,-0.06982309,-0.86992204,-0.41293904,12.95580578,-4.07069731,-2.3163805,-29.14352417,27.1850338,-110.5524674,-21.46313667,-0.07256984,6.85280514,0.98076093,0.18583781,0.01175007,-0.05860334,0.00631617,0.00696107,-0.03440947,0,0,0,0,4,2
1,17.48,1724,0.60219902,-0.76390266,0.23020637,-1.9974544,2.19015861,28.33508301,-21.39725113,-1.81233561,-103.0400467,10.6972065,27.56966019,20.06100082,0.95605749,-0.04782618,-0.24938056,-0.14654775,-0.00633361,0.00940971,-0.00572034,0,0,0,0,4,2
2,17.48,1437,-0.08381943,-0.97422487,0.03714734,-5.7493906,-1.57223797,-16.28494835,-55.9777832,-13.70944118,-82.92897034,2.72415972,-6.40544558,18.84328651,0.98447388,-0.03255633,0.05121458,-0.16470684,0.01606819,-0.01482305,-0.02289902,0,0,0,0,4,2
4,17.48,1631,-0.05111289,-0.87448132,-0.40913141,13.15625572,-4.45449877,-1.93868458,-29.14352417,27.1850338,-110.5524674,-21.32867241,-0.07033413,6.81284475,0.98099846,0.18469205,0.01159775,-0.05827859,-0.01258367,0.00888868,-0.03224179,0,0,0,0,4,2
1,17.49,1725,0.59049594,-0.78856432,0.24738483,-4.65647459,-3.22852206,29.41901588,-21.66033363,-2.36772871,-103.2446671,10.59160233,27.29201698,19.95001602,0.95676857,-0.04764465,-0.24690065,-0.14616448,0.00504427,0.02550615,0.0155204,0,0,0,0,4,2
2,17.49,1438,-0.06558507,-0.98083544,0.02594152,-5.97211075,2.59715128,-16.0411644,-56.15317154,-13.62174797,-82.75357819,2.6616075,-6.24656343,18.87959671,0.98452008,-0.03180994,0.04992877,-0.16497162,-0.00237441,-0.02112998,-0.01571044,0,0,0,0,4,2
4,17.49,1632,-0.05936121,-0.87825394,-0.4085674,14.64554691,-3.86672115,-1.41858244,-28.32505035,27.47734642,-110.9324722,-21.22402573,-0.01357074,6.79247713,0.98117179,0.18382704,0.01102583,-0.05820584,-0.00435106,0.00753154,-0.02878441,0,0,0,0,4,2
1,17.5,1726,0.63197803,-0.77836579,0.26169997,-4.45546389,-1.28108943,30.68259621,-21.54340744,-1.54925454,-102.9815826,10.49950218,26.99713707,19.85684204,0.95747811,-0.04756021,-0.24430074,-0.14591399,-0.04183753,0.04175273,0.01052539,0,0,0,0,4,2
2,17.5,1439,-0.0538386,-1.00503147,0.01024124,-5.38750887,4.85292053,-14.55277061,-56.15317154,-13.62174797,-82.75357819,2.6036315,-6.10355043,18.93743324,0.98452359,-0.03113362,0.04876725,-0.16542634,-0.01047869,-0.03581592,0.00862589,0,0,0,0,4,2
4,17.5,1633,-0.06014523,-0.87772518,-0.41183355,14.59566975,-3.48790383,-1.13501883,-29.23121834,25.63577843,-110.7278595,-21.07595825,-0.01408994,6.76556921,0.98142225,0.1825614,0.01091219,-0.05798876,-0.00281045,0.00233844,-0.02979731,0,0,0,0,4,2
1,17.51,1727,0.61192161,-0.76985759,0.23125929,-5.0228467,1.63256466,29.49653816,-21.54340744,-1.54925454,-102.9815826,10.42337418,26.70613861,19.79989624,0.9581219,-0.04752114,-0.24176645,-0.14592239,-0.02831297,0.01274003,-0.00572822,0,0,0,0,4,2
2,17.51,1440,-0.06580381,-1.01014793,0.0131768,-5.66138935,2.32190204,-14.59712029,-56.47471619,-13.24174213,-82.54895782,2.544662,-5.95889282,18.96983147,0.98456275,-0.03043455,0.04760038,-0.16566291,0.00417222,-0.03188604,0.01291806,0,0,0,0,4,2
4,17.51,1634,-0.06439737,-0.88417953,-0.41581374,13.94132614,-3.4020896,-1.18904662,-27.97427559,27.1850338,-110.903244,-20.93447495,-0.01385675,6.73879957,0.98166037,0.18135217,0.01079622,-0.05777323,0.00096514,-0.00357897,-0.02373417,0,0,0,0,4,2
1,17.52,1728,0.58958298,-0.77405435,0.19662641,-4.58314466,-0.41243061,29.14132309,-22.09880066,-3.30312777,-103.7415924,10.12936592,26.55189896,19.65554619,0.95870894,-0.04561643,-0.24005337,-0.14550164,-0.00993176,-0.02038825,-0.00995984,0,0,0,0,4,2
2,17.52,1441,-0.05073378,-0.99573964,0.05287769,-5.43594122,-0.69372606,-14.77490616,-56.21163177,-15.22946453,-82.34434509,2.48986816,-5.81108618,18.97180748,0.98464423,-0.02975376,0.0464086,-0.16564043,-0.00895834,0.00879838,-0.00111996,0,0,0,0,4,2
4,17.52,1635,-0.07579524,-0.89257735,-0.41796285,13.23138618,-3.34950376,-1.43506718,-28.67582512,26.60040855,-110.4940033,-20.80008698,-0.01127131,6.71102953,0.98188621,0.18020469,0.01066264,-0.05755198,0.01177153,-0.00745918,-0.01530784,0,0,0,0,4,2
1,17.53,1729,0.56585085,-0.77428305,0.20002779,-5.52065897,-1.04840672,28.5369339,-22.06957054,-1.28617358,-103.5369797,10.03445339,26.27628517,19.57583618,0.9593522,-0.04543314,-0.23761109,-0.14532834,0.0107087,-0.01346574,-0.01535153,0,0,0,0,4,2
2,17.53,1442,-0.0478371,-0.99157119,0.06851439,-5.17390585,-3.0520463,-15.06768131,-55.9777832,-13.41712952,-83.27973938,2.67108607,-5.73545551,18.92142677,0.98470408,-0.03118302,0.04551021,-0.16527101,-0.0097502,0.02431788,-0.00537822,0,0,0,0,4,2
4,17.53,1636,-0.08363238,-0.89729095,-0.41068277,13.38575363,-3.03516698,-1.70778251,-28.67582512,26.60040855,-110.4940033,-20.66437721,-0.00481539,6.68511438,0.98211128,0.17904735,0.01049865,-0.05735254,0.01937599,-0.00210301,-0.01134082,0,0,0,0,4,2
1,17.54,1730,0.57262748,-0.76847088,0.1884101,-5.99618196,-4.65118647,28.87527466,-20.84185982,-3.069278,-103.7123642,9.912817,26.00584412,19.45838928,0.96003902,-0.04509062,-0.23516148,-0.14488271,-0.00128039,-0.02329121,-0.0231918,0,0,0,0,4,2
2,17.54,1443,-0.07194766,-0.98704487,0.06497592,-5.64513493,-4.5871129,-15.63997078,-55.74393463,-13.5925169,-83.04589081,2.61628985,-5.57720041,18.88518333,0.98484337,-0.03047302,0.04423837,-0.16491789,0.01586123,0.01867192,-0.01101014,0,0,0,0,4,2
4,17.54,1637,-0.0827257,-0.89619285,-0.40693396,13.19045162,-2.77539539,-1.73961616,-29.23121834,27.36042023,-110.0555344,-20.61231804,-0.18395467,6.62654305,0.98223656,0.17851736,0.01191678,-0.05657598,0.0178828,-0.00029799,-0.01342683,0,0,0,0,4,2
1,17.55,1731,0.58809638,-0.75973833,0.18721215,-5.59358358,-6.9579668,29.34103966,-22.47880745,-1.60771704,-104.033905,9.78078079,25.7362957,19.31539154,0.96075517,-0.04470507,-0.23269501,-0.14423606,-0.02218751,-0.02218317,-0.03180342,0,0,0,0,4,2
2,17.55,1444,-0.06926785,-0.99080312,0.09164606,-5.1953783,-4.2018919,-15.30820847,-55.74393463,-13.5925169,-83.04589081,2.56574535,-5.42245674,18.852314,0.98497283,-0.02980649,0.04298921,-0.16459666,0.01606291,0.04624394,-0.00743292,0,0,0,0,4,2
4,17.55,1638,-0.08636168,-0.8979314,-0.40420258,12.80435848,-2.65637231,-1.54847288,-28.70505714,27.38965225,-110.3770828,-20.48261642,-0.17747425,6.60435724,0.98244852,0.17741099,0.01176283,-0.05640927,0.01907741,0.00138722,-0.01203338,0,0,0,0,4,2
1,17.56,1732,0.58800709,-0.76328236,0.21677932,-5.68862247,-7.79287148,29.01703072,-22.47880745,-1.60771704,-104.033905,9.64415836,25.47155762,19.16555023,0.96146739,-0.04427973,-0.23025933,-0.14352857,-0.02539061,0.00879198,-0.02855433,0,0,0,0,4,2
2,17.56,1445,-0.10055925,-1.0069499,0.06859143,-5.62145042,-0.59349763,-16.15245247,-55.65623856,-13.70944118,-82.81204224,2.50898695,-5.26093054,18.85604095,0.98505199,-0.02909084,0.04168084,-0.16458777,0.05075318,0.02407673,0.00705029,0,0,0,0,4,2
4,17.56,1639,-0.08278908,-0.90336907,-0.40426636,12.73892307,-2.34798789,-1.12695992,-29.08506203,27.36042023,-109.9678421,-20.35379982,-0.17356357,6.58667564,0.98265564,0.17631023,0.01163867,-0.05627685,0.01521993,-0.00045036,-0.00764777,0,0,0,0,4,2
1,17.57,1733,0.57883036,-0.76333416,0.21940301,-5.14230251,-6.79543877,28.3229866,-22.91727448,-1.57848585,-103.975441,9.60603619,25.45699883,19.14096642,0.96153873,-0.0440321,-0.23008077,-0.14341375,-0.01946107,0.01284468,-0.0315497,0,0,0,0,4,2
2,17.57,1446,-0.11511968,-1.0073899,0.0491151,-8.24888325,2.37707877,-16.840662,-55.89009094,-13.70944118,-83.16281891,2.42446923,-5.09386826,18.89077568,0.98509324,-0.02813939,0.04035705,-0.16483596,0.06820831,0.0058969,0.00653557,0,0,0,0,4,2
4,17.57,1640,-0.07400569,-0.8958075,-0.3967565,13.13102436,-1.84749329,-0.78729552,-29.34814262,26.86348915,-110.1139984,-20.22146225,-0.17061993,6.57518291,0.98286408,0.17517789,0.01153086,-0.05619618,0.00707111,0.00444589,-0.01703391,0,0,0,0,4,2
1,17.58,1734,0.54278821,-0.77402937,0.21277618,-5.43872356,-8.41409683,27.36627388,-23.29728127,-1.52002335,-103.6539002,9.47110939,25.20942307,18.98963547,0.96221578,-0.04358859,-0.22778937,-0.14266409,0.01667518,0.00632372,-0.02788123,0,0,0,0,4,2
2,17.58,1447,-0.0841326,-0.98803979,0.0448758,-6.79733038,3.50180507,-16.86053085,-55.13007736,-13.65097904,-83.10435486,2.2889061,-5.22783852,19.00905418,0.98489946,-0.02720762,0.041676,-0.16581915,0.03801562,0.00330258,-0.01168443,0,0,0,0,4,2
4,17.58,1641,-0.06731383,-0.88549387,-0.39160421,12.92067909,-1.90068924,-0.68479717,-29.28968048,26.68810272,-110.406311,-20.09118271,-0.16884618,6.56349516,0.98306823,0.1740624,0.01143399,-0.05611169,0.00116966,0.00681131,-0.02887205,0,0,0,0,4,2
1,17.59,1735,0.5338847,-0.79257786,0.25748944,-7.21079588,-4.3689661,27.71856308,-22.62496376,-1.95849168,-104.6477661,9.34507751,24.94824219,18.88427162,0.96285081,-0.04314311,-0.22541231,-0.14228939,0.02492031,0.05142283,-0.01003844,0,0,0,0,4,2
2,17.59,1448,-0.05770636,-1.00259078,0.01653876,-6.16656542,5.79009581,-16.91027832,-55.42238998,-13.50482273,-82.98742676,2.22374153,-5.06127691,19.07650948,0.98488599,-0.02643279,0.04032267,-0.16635819,0.01121329,-0.02307278,0.00397875,0,0,0,0,4,2
4,17.59,1642,-0.0669888,-0.87654626,-0.39115757,12.7968502,-1.91810584,-0.70303863,-29.28968048,26.68810272,-110.406311,-20.06272697,-0.16404903,6.56709528,0.9831093,0.17382029,0.01138436,-0.05615269,0.00151294,0.00500759,-0.03845683,0,0,0,0,4,2
1,17.6,1736,0.498873,-0.80876374,0.23532908,-4.63692379,1.70823562,27.55897903,-22.65419388,-2.54311609,-104.1508331,9.28017139,24.67506027,18.83984566,0.96340305,-0.04310579,-0.22303255,-0.14231308,0.05751242,0.0291426,-0.0034381,0,0,0,0,4,2
2,17.6,1449,-0.05389129,-1.02100134,0.01017422,-6.77490425,6.78757334,-17.32890511,-55.42238998,-13.50482273,-82.98742676,2.15222192,-4.89085674,19.15416718,0.98485762,-0.02559953,0.03894395,-0.16698365,0.01111221,-0.02823208,0.02222749,0,0,0,0,4,2
4,17.6,1643,-0.06122147,-0.88204235,-0.39110473,12.81825447,-2.30085564,-0.50003463,-28.67582512,26.62964058,-109.6755295,-19.9331913,-0.16555464,6.55241299,0.98331249,0.17270958,0.01131167,-0.05603728,-0.00458612,0.00451525,-0.03370683,0,0,0,0,4,2
1,17.61,1737,0.49239329,-0.83273804,0.21470881,-3.80109596,1.76936483,28.43709564,-22.65419388,-2.54311609,-104.1508331,9.22263718,24.39336967,18.79280281,0.963965,-0.04314592,-0.22058824,-0.14230506,0.06306674,0.00741038,0.01551694,0,0,0,0,4,2
2,17.61,1450,-0.01953795,-1.02104139,0.00840904,-7.42399693,5.94550848,-17.97850037,-55.39315796,-14.00175381,-82.87050629,2.07477903,-4.71353483,19.22366524,0.98484182,-0.02470067,0.03751736,-0.16753776,-0.02015924,-0.02871657,0.02342744,0,0,0,0,4,2
4,17.61,1644,-0.05088128,-0.89251083,-0.39181384,12.91302299,-2.35625267,-0.04840937,-28.96813774,26.60040855,-110.0555344,-19.80269241,-0.17137392,6.53906775,0.98351538,0.17158808,0.01127781,-0.05592685,-0.01569733,0.00230264,-0.02473182,0,0,0,0,4,2
1,17.62,1738,0.51293272,-0.85053897,0.23331867,-4.84277725,4.44979858,29.33916664,-23.64805603,-2.4554224,-104.0631409,9.3720026,23.5616169,18.78434753,0.96530634,-0.045695,-0.21380889,-0.14276375,0.03906271,0.02424213,0.0346397,0,0,0,0,4,2
2,17.62,1451,-0.02230135,-0.99977881,0.00311219,-6.90970325,3.49007535,-17.8731575,-54.60391617,-14.14791012,-82.95819855,2.00363922,-4.53628683,19.26806068,0.9848581,-0.02384631,0.03608835,-0.1678798,-0.01523105,-0.03270813,0.00176393,0,0,0,0,4,2
4,17.62,1645,-0.05249393,-0.89975524,-0.39307597,12.9582777,-2.20607138,0.68419594,-29.11429405,27.03887749,-110.1724625,-19.67189598,-0.18329138,6.53000593,0.98371589,0.17046039,0.01130279,-0.05584415,-0.01476436,-0.00067229,-0.01810372,0,0,0,0,4,2
1,17.63,1739,0.52590448,-0.85280132,0.19988009,-5.65430832,0.89321989,32.01702499,-24.05729294,-1.57848585,-103.8292923,9.2892437,23.24670982,18.72222519,0.96592909,-0.04559447,-0.21104224,-0.14270014,0.01488378,-0.01135625,0.03180408,0,0,0,0,4,2
2,17.63,1452,-0.05459444,-0.97362298,0.00933944,-6.50384951,1.37101161,-18.12970924,-55.01315308,-14.35252857,-82.8997345,1.82096815,-4.65328121,19.37572098,0.98469371,-0.02248147,0.03734056,-0.16875644,0.01774669,-0.02478784,-0.02594757,0,0,0,0,4,2
4,17.63,1646,-0.05420576,-0.90159065,-0.3896828,12.91530895,-2.09070253,1.41585636,-29.14352417,25.98655319,-110.4647751,-19.54163933,-0.20148079,6.52481365,0.98391289,0.16933365,0.0113878,-0.05578548,-0.01344678,0.00068933,-0.01712335,0,0,0,0,4,2
1,17.64,1740,0.52474761,-0.85289937,0.17713702,-4.11071968,-1.3139236,33.13513184,-23.47266769,-3.71236467,-104.5600662,9.20748138,22.92632103,18.63227654,0.96658802,-0.04555716,-0.2082178,-0.14239965,0.01067961,-0.03304545,0.02770553,0,0,0,0,4,2
2,17.64,1453,-0.06496933,-0.97275203,0.0468621,-4.98343945,-0.25950181,-17.53611755,-54.51622391,-14.96638393,-82.8997345,1.77066708,-4.47799492,19.38085938,0.98475987,-0.02179458,0.03590702,-0.16877113,0.02728659,0.0152408,-0.02726241,0,0,0,0,4,2
4,17.64,1647,-0.05888906,-0.90105009,-0.38353229,13.94528198,-2.35154843,1.78200316,-29.14352417,25.98655319,-110.4647751,-19.41321182,-0.12905528,6.5482192,0.98408544,0.16826428,0.01073768,-0.05610564,-0.00866558,0.00461765,-0.01847877,0,0,0,0,4,2
1,17.65,1741,0.53325784,-0.84873599,0.18654276,-3.48217273,-3.21867085,33.90802765,-23.91113663,-2.25080395,-104.4139099,9.12072086,22.60281181,18.52019119,0.96727389,-0.04551653,-0.20535019,-0.14191827,-0.00346553,-0.02242771,0.0232628,0,0,0,0,4,2
2,17.65,1454,-0.07187253,-0.99463385,0.04775903,-5.0285387,3.18316126,-17.25038147,-54.51622391,-14.96638393,-82.8997345,1.71880066,-4.30661964,19.42025375,0.98477191,-0.02111005,0.03450307,-0.169081,0.03811741,0.01697819,-0.00595529,0,0,0,0,4,2
