SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
2,0.2,17,-0.0006064,-1.00882113,0.00240557,1.76442754,-3.9266305,4.89942694,-53.08389282,-15.72639561,-86.0859375,0.23933156,-1.36813319,-4.01081467,0.99931502,-0.00166934,0.01200467,0.03496631,-0.00760305,0.01400794,0.0088219,0,0,0,0,1,1
4,0.2,20,0.00177778,-0.8942439,-0.39131397,-1.50673628,-1.07107854,-0.07431757,-29.1727562,27.65273285,-110.8740158,3.60756707,0.26046473,3.82108665,0.99894869,-0.03138344,-0.00332,-0.03325097,0.00909385,-0.01941104,-0.02287128,0,0,0,0,1,1
1,0.21,21,-0.12363519,-0.99985856,0.07574943,0.25112841,-0.54043394,1.03722775,-52.09003067,6.138556,-99.79537964,0.31553409,6.09886599,2.81751704,0.99828207,-0.00144096,-0.05324883,-0.02440365,0.03966457,0.01082325,0.01366659,0,0,0,0,1,1
2,0.21,18,-0.00708004,-0.99684411,0.00607245,1.6587373,-3.27176023,4.96071577,-53.34697342,-14.2648344,-85.79362488,0.25622952,-1.41809893,-4.04323483,0.99929965,-0.00179792,0.01244607,0.0352461,-0.00218866,0.01717808,-0.00328532,0,0,0,0,1,1
4,0.21,21,0.00474591,-0.89757276,-0.39942545,-1.85544741,-1.9221282,0.10252828,-28.50043869,27.71119499,-110.7570877,3.58881831,0.25212479,3.80385447,0.99895889,-0.03122291,-0.00323716,-0.03310357,0.00605121,-0.02493466,-0.01630329,0,0,0,0,1,1
1,0.22,22,-0.11512615,-0.99972016,0.08227892,0.49126196,-0.78024125,0.26547319,-52.49926758,5.96316862,-99.29844666,0.32111529,6.09671974,2.81058288,0.99828446,-0.00149327,-0.05323123,-0.02434072,0.03117261,0.01725812,0.01230663,0,0,0,0,1,1
2,0.22,19,-0.01428202,-0.98772174,-0.00012489,0.96331346,-1.97069776,4.89615488,-54.34083557,-14.35252857,-86.02747345,0.26605746,-1.46726775,-4.06254721,0.99928808,-0.0018663,0.01287818,0.03541226,0.00401256,0.01061714,-0.01239641,0,0,0,0,1,1
4,0.22,22,0.01087558,-0.900217,-0.40851191,-2.27672839,-3.01446342,0.10157892,-28.96813774,27.94504547,-111.0494003,3.23380971,0.27211568,3.8255496,0.9990443,-0.02812153,-0.0033142,-0.03329765,-0.00009309,-0.03010397,-0.00998972,0,0,0,0,1,1
1,0.23,23,-0.11096314,-0.99708754,0.07548463,-0.02549636,-2.24561906,-0.06120009,-52.49926758,6.54779291,-99.79537964,0.32271537,6.09878635,2.78843832,0.99828815,-0.00151706,-0.05324928,-0.02414699,0.02767299,0.01057316,0.00855085,0,0,0,0,1,1
2,0.23,20,-0.01537129,-0.98712552,0.00140425,0.55435514,-0.89934564,4.96561909,-53.90236664,-14.35252857,-86.23209381,0.27170268,-1.5170176,-4.07108736,0.9992798,-0.00189914,0.01331391,0.03548488,0.00423218,0.01201775,-0.01301002,0,0,0,0,1,1
4,0.23,23,0.01491437,-0.90901554,-0.41256765,-2.68032575,-4.00296068,0.11964894,-28.70505714,27.47734642,-111.5463333,3.2066009,0.25537857,3.78933311,0.99906164,-0.02789019,-0.00315156,-0.03298679,-0.00390751,-0.02507043,-0.00056201,0,0,0,0,1,1
1,0.24,24,-0.10482481,-0.99326986,0.06756445,-0.37629816,-2.97983241,0.29505759,-52.49926758,6.54779291,-99.79537964,0.32141691,6.0977788,2.75816703,0.99829495,-0.00152002,-0.05323983,-0.02388391,0.02245719,0.00290092,0.00319542,0,0,0,0,1,1
2,0.24,21,-0.00416483,-0.99335742,0.00071976,0.64823359,0.15915537,5.41401863,-53.90236664,-14.20637226,-85.85208893,0.42757571,-1.422773,-4.06888533,0.99928737,-0.00328789,0.01254025,0.03545097,-0.0071424,0.01067599,-0.00658682,0,0,0,0,1,1
4,0.24,24,0.01970272,-0.91410804,-0.41765618,-3.33566809,-4.36646318,-0.08016483,-28.96813774,27.50657654,-111.341713,3.17281508,0.23903947,3.74904346,0.99908155,-0.02760141,-0.00298967,-0.0326404,-0.0089434,-0.02684018,0.00625248,0,0,0,0,1,1
1,0.25,25,-0.10251555,-0.99358708,0.06650983,-0.34297347,-1.65938807,0.94874239,-52.35311127,5.87547493,-99.94153595,0.36142009,5.87700272,2.74293518,0.99839801,-0.00192197,-0.05132448,-0.0237411,0.01912246,0.00167807,0.00290579,0,0,0,0,1,1
2,0.25,22,0.0058971,-1.00216091,0.0049106,0.27482551,0.51782972,5.73686552,-53.90236664,-14.20637226,-85.85208893,0.43027598,-1.48009658,-4.06328392,0.99928278,-0.0032943,0.01304081,0.03539973,-0.01611488,0.01296938,0.00229003,0,0,0,0,1,1
4,0.25,25,0.01899154,-0.91924334,-0.42037383,-3.63872981,-3.95014572,-0.21448839,-28.96813774,27.50657654,-111.341713,3.13604522,0.22554109,3.71209049,0.99910092,-0.0272856,-0.00285271,-0.03232241,-0.00845169,-0.0263886,0.01201968,0,0,0,0,1,1
1,0.26,26,-0.10336692,-0.99681228,0.06873379,-0.31785411,0.32129219,1.57484329,-51.94387436,5.99239969,-99.53230286,0.35802576,5.86108255,2.74448061,0.9984048,-0.00189504,-0.05118509,-0.02375669,0.01633675,0.00320882,0.00604694,0,0,0,0,1,1
2,0.26,23,0.00387653,-1.00868452,-0.00464225,-0.22759566,-0.08012207,5.70028067,-53.96083069,-14.41099072,-85.85208893,0.42801657,-1.53710735,-4.06359005,0.99927628,-0.0032569,0.01353727,0.03540057,-0.01498918,0.00352717,0.00895531,0,0,0,0,1,1
4,0.26,26,0.01694418,-0.92545074,-0.41800541,-3.55297828,-2.97956586,-0.23435859,-29.11429405,26.98041534,-110.6693955,3.1002357,0.21600743,3.68398643,0.99911743,-0.02697676,-0.00275287,-0.03208051,-0.00657014,-0.0208849,0.01649522,0,0,0,0,1,1
1,0.27,27,-0.10917093,-0.99964994,0.07491115,0.06041285,1.45498407,1.80389345,-52.49926758,6.34317446,-99.8830719,0.35745636,5.84212971,2.75776076,0.99841052,-0.00188815,-0.05102006,-0.02387337,0.02112587,0.00924163,0.01024595,0,0,0,0,1,1
2,0.27,24,0.00097123,-1.00917757,-0.011915,-0.33729842,-1.46073234,5.80753803,-53.7269783,-14.11867905,-86.02747345,0.42481002,-1.59530079,-4.07767153,0.99926513,-0.00320918,0.01404414,0.03552161,-0.01308452,-0.00368378,0.00954377,0,0,0,0,1,1
4,0.27,27,0.01239887,-0.92949271,-0.41505873,-3.82140279,-1.09203136,-0.17271402,-28.99736977,27.91581345,-110.8740158,2.90108132,0.22727001,3.69444585,0.99915975,-0.02523688,-0.00279762,-0.03217396,-0.00204477,-0.01511648,0.01872074,0,0,0,0,1,1
1,0.28,28,-0.10506868,-1.00102055,0.07815479,0.1683903,1.52597117,1.54620707,-52.17772675,4.58930111,-99.73691559,0.35787764,5.82569981,2.77210951,0.99841475,-0.00188892,-0.05087724,-0.02399882,0.01648672,0.01239786,0.01097698,0,0,0,0,1,1
2,0.28,25,0.00211701,-1.00889122,-0.00233493,-0.10810932,-3.2922523,5.88835096,-53.96083069,-15.81408882,-86.43671417,0.42416421,-1.65444863,-4.11011076,0.99924779,-0.00318104,0.01456062,0.03580239,-0.0152617,0.00591777,0.00915466,0,0,0,0,1,1
4,0.28,28,0.01024039,-0.93080348,-0.4145996,-4.48003769,0.89954978,-0.21570484,-29.08506203,28.14966393,-110.6986237,2.85635519,0.23279814,3.70214009,0.99916726,-0.02484515,-0.00283493,-0.03224093,0.00034078,-0.01129238,0.01953407,0,0,0,0,1,1
1,0.29,29,-0.09558973,-1.00679231,0.07214575,0.89232874,1.10036445,1.12722361,-52.17772675,4.58930111,-99.73691559,0.36590579,5.81371975,2.78390169,0.99841744,-0.00195619,-0.05077474,-0.02409846,0.00593214,0.00596989,0.01448499,0,0,0,0,1,1
2,0.29,26,-0.01144132,-1.00514495,-0.00671294,-0.77444047,-5.07658672,5.76964378,-53.96083069,-15.81408882,-86.43671417,0.35516772,-1.80647314,-4.15790415,0.99921465,-0.00252514,0.01586577,0.03622308,-0.00319085,0.00182514,0.00531089,0,0,0,0,1,1
4,0.29,29,0.01192909,-0.92949647,-0.41699398,-5.08864784,2.44301772,-0.543293,-28.88044357,27.8573513,-110.9617081,2.8056767,0.24745664,3.72273993,0.99917227,-0.0243986,-0.00295287,-0.03241866,-0.00114725,-0.01316176,0.01938724,0,0,0,0,1,1
1,0.3,30,-0.08613787,-1.00064087,0.072914,0.46783778,0.95692021,0.51973397,-52.47003555,5.87547493,-99.94153595,0.43426406,5.81910467,2.77821565,0.99841493,-0.00255315,-0.0508359,-0.0240184,-0.0023052,0.00671294,0.00671784,0,0,0,0,1,1
2,0.3,27,-0.03642044,-0.99871832,-0.01446278,-1.2805382,-6.66753769,5.40680122,-53.17158508,-14.79099655,-86.14440155,0.34347814,-1.86116934,-4.22389126,0.99918628,-0.00239646,0.01634039,0.03679837,0.01947574,-0.00503074,-0.00131211,0,0,0,0,1,1
4,0.3,30,0.00918668,-0.92536992,-0.41608381,-5.39629889,3.64056778,-0.87459248,-28.88044357,27.8573513,-110.9617081,2.75204563,0.26993403,3.75301957,0.99917471,-0.02392375,-0.00314001,-0.03267934,0.00191086,-0.01326356,0.01522255,0,0,0,0,1,1
